case_id,state,land_category,location_type,tenure_type,land_area_m2,acquisition_area_m2,building_age_years,market_value_myr,statutory_disturbance_myr,relocation_allowance_myr,recommended_compensation_myr
CASE-2026-NW-02011,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,9817,7142,9,6954000,1043100,8000,8005100
CASE-2026-NW-02012,Kelantan,Building,Rural,Freehold,1278,614,22,1270000,190500,8000,1468500
CASE-2026-NW-02013,Pulau Pinang,Building,Urban,Leasehold,878,503,32,1982000,297300,8000,2287300
CASE-2026-NW-02014,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,13089,2629,14,2184000,327600,8000,2519600
CASE-2026-NW-02015,Kelantan,Agriculture,Rural,Freehold,4829,3901,21,1298000,194700,8000,1500700
CASE-2026-NW-02016,Melaka,Agriculture,Suburban,Leasehold,6841,3005,25,1580000,237000,8000,1825000
CASE-2026-NW-02017,Pulau Pinang,Agriculture,Rural,Freehold,17148,14030,36,7143000,1071400,8000,8222400
CASE-2026-NW-02018,Negeri Sembilan,Building,Rural,Freehold,480,351,24,765000,114800,8000,887800
CASE-2026-NW-02019,Perak,Building,Urban,Freehold,506,181,13,639000,95800,8000,742800
CASE-2026-NW-02020,Johor,Agriculture,Suburban,Freehold,19400,10515,21,6788000,1018200,8000,7814200
CASE-2026-NW-02021,Sarawak,Agriculture,Rural,Freehold,7398,1887,37,801000,120200,8000,929200
CASE-2026-NW-02022,Pulau Pinang,Building,Urban,Freehold,785,672,7,2719000,407800,8000,3134800
CASE-2026-NW-02023,Pulau Pinang,Building,Suburban,Freehold,2028,596,26,2274000,341100,8000,2623100
CASE-2026-NW-02024,Johor,Agriculture,Urban,Freehold,11226,2695,35,1992000,298800,8000,2298800
CASE-2026-NW-02025,Pulau Pinang,Industry,Urban,Leasehold,24874,22454,27,55996000,8399400,8000,64403400
CASE-2026-NW-02026,Wilayah Persekutuan Labuan,Building,Urban,Freehold,173,49,13,175000,26200,8000,209200
CASE-2026-NW-02027,Pahang,Agriculture,Urban,Leasehold,4307,1377,9,832000,124800,8000,964800
CASE-2026-NW-02028,Selangor,Industry,Rural,Freehold,16073,5738,19,13634000,2045100,8000,15687100
CASE-2026-NW-02029,Selangor,Building,Urban,Malay Reserve,1526,839,3,3780000,567000,8000,4355000
CASE-2026-NW-02030,Selangor,Agriculture,Rural,Freehold,6212,4206,8,2560000,384000,8000,2952000
CASE-2026-NW-02031,Selangor,Building,Rural,Freehold,2518,1049,27,3187000,478000,8000,3673000
CASE-2026-NW-02032,Pahang,Building,Urban,Freehold,1753,800,11,2772000,415800,8000,3195800
CASE-2026-NW-02033,Selangor,Building,Urban,Freehold,2859,2441,13,11238000,1685700,8000,12931700
CASE-2026-NW-02034,Terengganu,Agriculture,Rural,Freehold,5679,1752,1,695000,104200,8000,807200
CASE-2026-NW-02035,Kelantan,Building,Urban,Leasehold,1471,989,24,2578000,386700,8000,2972700
CASE-2026-NW-02036,Kedah,Agriculture,Urban,Malay Reserve,5662,4638,27,2197000,329600,8000,2534600
CASE-2026-NW-02037,Johor,Building,Urban,Freehold,1214,906,17,3185000,477800,8000,3670800
CASE-2026-NW-02038,Selangor,Agriculture,Rural,Leasehold,2635,2189,14,1143000,171400,8000,1322400
CASE-2026-NW-02039,Selangor,Agriculture,Urban,Freehold,11808,2542,13,2541000,381200,8000,2930200
CASE-2026-NW-02040,Kedah,Building,Suburban,Malay Reserve,2415,1003,4,2681000,402200,8000,3091200
CASE-2026-NW-02041,Pahang,Building,Suburban,Freehold,2478,1212,1,3356000,503400,8000,3867400
CASE-2026-NW-02042,Terengganu,Agriculture,Rural,Freehold,14798,11738,25,3789000,568400,8000,4365400
CASE-2026-NW-02043,Melaka,Agriculture,Rural,Leasehold,12110,7769,22,3049000,457400,8000,3514400
CASE-2026-NW-02044,Kelantan,Building,Suburban,Malay Reserve,972,358,11,980000,147000,8000,1135000
CASE-2026-NW-02045,Johor,Building,Suburban,Leasehold,1008,730,20,2106000,315900,8000,2429900
CASE-2026-NW-02046,Pulau Pinang,Agriculture,Urban,Leasehold,2324,743,24,608000,91200,8000,707200
CASE-2026-NW-02047,Johor,Agriculture,Suburban,Freehold,10336,2150,2,1589000,238400,8000,1835400
CASE-2026-NW-02048,Johor,Building,Urban,Freehold,1759,995,34,3556000,533400,8000,4097400
CASE-2026-NW-02049,Pahang,Agriculture,Rural,Freehold,3738,2813,1,1278000,191700,8000,1477700
CASE-2026-NW-02050,Selangor,Agriculture,Urban,Leasehold,14944,9655,2,8571000,1285600,8000,9864600
CASE-2026-NW-02051,Melaka,Agriculture,Urban,Leasehold,15613,7584,27,4608000,691200,8000,5307200
CASE-2026-NW-02052,Selangor,Building,Rural,Leasehold,2537,818,30,2401000,360200,8000,2769200
CASE-2026-NW-02053,Pulau Pinang,Building,Urban,Freehold,1587,639,16,2908000,436200,8000,3352200
CASE-2026-NW-02054,Melaka,Agriculture,Urban,Freehold,19759,4128,34,2845000,426800,8000,3279800
CASE-2026-NW-02055,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Freehold,2032,1301,22,5414000,812100,8000,6234100
CASE-2026-NW-02056,Selangor,Agriculture,Suburban,Leasehold,17658,13645,20,8681000,1302200,8000,9991200
CASE-2026-NW-02057,Negeri Sembilan,Building,Suburban,Freehold,810,411,19,1188000,178200,8000,1374200
CASE-2026-NW-02058,Pulau Pinang,Agriculture,Urban,Freehold,15273,5410,15,4716000,707400,8000,5431400
CASE-2026-NW-02059,Negeri Sembilan,Agriculture,Suburban,Freehold,10139,8765,30,4058000,608700,8000,4674700
CASE-2026-NW-02060,Johor,Agriculture,Rural,Freehold,4715,1110,22,574000,86100,8000,668100
CASE-2026-NW-02061,Pulau Pinang,Building,Urban,Malay Reserve,248,129,29,451000,67600,8000,526600
CASE-2026-NW-02062,Kelantan,Building,Urban,Freehold,1259,1142,11,3133000,470000,8000,3611000
CASE-2026-NW-02063,Pahang,Building,Suburban,Freehold,2178,1907,2,5077000,761600,8000,5846600
CASE-2026-NW-02064,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Freehold,1087,873,14,2781000,417200,8000,3206200
CASE-2026-NW-02065,Selangor,Building,Suburban,Malay Reserve,1634,802,39,2515000,377200,8000,2900200
CASE-2026-NW-02066,Selangor,Building,Suburban,Freehold,457,416,19,1495000,224200,8000,1727200
CASE-2026-NW-02067,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,17980,12827,28,7575000,1136200,8000,8719200
CASE-2026-NW-02068,Johor,Agriculture,Suburban,Malay Reserve,12725,9571,39,4584000,687600,8000,5279600
CASE-2026-NW-02069,Johor,Agriculture,Suburban,Freehold,8887,2667,19,1767000,265000,8000,2040000
CASE-2026-NW-02070,Kedah,Agriculture,Urban,Leasehold,16566,13001,3,6852000,1027800,8000,7887800
CASE-2026-NW-02071,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,974,624,8,2938000,440700,8000,3386700
CASE-2026-NW-02072,Selangor,Agriculture,Rural,Freehold,13941,9505,31,5352000,802800,8000,6162800
CASE-2026-NW-02073,Johor,Agriculture,Suburban,Leasehold,10747,3367,39,1946000,291900,8000,2245900
CASE-2026-NW-02074,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,1080,279,35,942000,141300,8000,1091300
CASE-2026-NW-02075,Kelantan,Building,Urban,Freehold,225,97,7,323000,48400,8000,379400
CASE-2026-NW-02076,Johor,Building,Suburban,Freehold,1796,544,15,2066000,309900,8000,2383900
CASE-2026-NW-02077,Terengganu,Building,Suburban,Freehold,2011,1345,27,3481000,522200,8000,4011200
CASE-2026-NW-02078,Perak,Industry,Urban,Freehold,6712,6251,9,12606000,1890900,8000,14504900
CASE-2026-NW-02079,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,2525,1320,24,6120000,918000,8000,7046000
CASE-2026-NW-02080,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,17336,12727,14,9151000,1372600,8000,10531600
CASE-2026-NW-02081,Perak,Building,Urban,Freehold,1425,757,36,2041000,306200,8000,2355200
CASE-2026-NW-02082,Selangor,Building,Rural,Leasehold,2459,2028,7,6154000,923100,8000,7085100
CASE-2026-NW-02083,Pulau Pinang,Industry,Suburban,Malay Reserve,17288,12646,28,27874000,4181100,8000,32063100
CASE-2026-NW-02084,Melaka,Building,Urban,Leasehold,950,513,29,1675000,251200,8000,1934200
CASE-2026-NW-02085,Johor,Building,Suburban,Leasehold,738,685,38,1718000,257700,8000,1983700
CASE-2026-NW-02086,Johor,Building,Suburban,Freehold,2522,2158,18,6519000,977800,8000,7504800
CASE-2026-NW-02087,Selangor,Industry,Rural,Freehold,19764,13787,27,31854000,4778100,8000,36640100
CASE-2026-NW-02088,Johor,Building,Suburban,Freehold,2678,1212,33,3755000,563200,8000,4326200
CASE-2026-NW-02089,Johor,Building,Suburban,Leasehold,2640,1151,35,3539000,530800,8000,4077800
CASE-2026-NW-02090,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Leasehold,2105,1810,16,8330000,1249500,8000,9587500
CASE-2026-NW-02091,Selangor,Building,Suburban,Leasehold,276,254,32,762000,114300,8000,884300
CASE-2026-NW-02092,Negeri Sembilan,Building,Suburban,Freehold,1015,499,8,1644000,246600,8000,1898600
CASE-2026-NW-02093,Selangor,Agriculture,Suburban,Freehold,4834,2413,26,1754000,263100,8000,2025100
CASE-2026-NW-02094,Negeri Sembilan,Agriculture,Suburban,Leasehold,11831,5459,25,2838000,425700,8000,3271700
CASE-2026-NW-02095,Melaka,Building,Suburban,Freehold,1952,1552,20,4310000,646500,8000,4964500
CASE-2026-NW-02096,Terengganu,Agriculture,Suburban,Leasehold,9284,4834,39,1917000,287600,8000,2212600
CASE-2026-NW-02097,Pulau Pinang,Building,Suburban,Freehold,348,252,3,1044000,156600,8000,1208600
CASE-2026-NW-02098,Kedah,Agriculture,Rural,Freehold,2695,2329,34,781000,117200,8000,906200
CASE-2026-NW-02099,Pulau Pinang,Building,Urban,Leasehold,189,63,5,269000,40400,8000,317400
CASE-2026-NW-02100,Selangor,Building,Suburban,Leasehold,2926,2374,22,8432000,1264800,8000,9704800
CASE-2026-NW-02101,Selangor,Agriculture,Rural,Freehold,14687,13174,35,6923000,1038400,8000,7969400
CASE-2026-NW-02102,Perak,Building,Suburban,Malay Reserve,1382,1219,11,2854000,428100,8000,3290100
CASE-2026-NW-02103,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Malay Reserve,360,128,16,573000,86000,8000,667000
CASE-2026-NW-02104,Terengganu,Agriculture,Urban,Freehold,2426,1532,20,855000,128200,8000,991200
CASE-2026-NW-02105,Negeri Sembilan,Building,Suburban,Leasehold,2719,1784,19,4853000,728000,8000,5589000
CASE-2026-NW-02106,Selangor,Agriculture,Suburban,Leasehold,12758,10873,18,7195000,1079200,8000,8282200
CASE-2026-NW-02107,Kelantan,Building,Suburban,Leasehold,863,412,17,1175000,176200,8000,1359200
CASE-2026-NW-02108,Perlis,Agriculture,Suburban,Leasehold,9375,3905,34,1738000,260700,8000,2006700
CASE-2026-NW-02109,Kelantan,Agriculture,Urban,Freehold,13111,11476,33,5552000,832800,8000,6392800
CASE-2026-NW-02110,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,3125,2743,22,2004000,300600,8000,2312600
CASE-2026-NW-02111,Pulau Pinang,Industry,Rural,Leasehold,11739,2962,32,6479000,971800,8000,7458800
CASE-2026-NW-02112,Negeri Sembilan,Building,Rural,Leasehold,1487,645,3,1845000,276800,8000,2129800
CASE-2026-NW-02113,Selangor,Building,Suburban,Freehold,423,310,26,1115000,167200,8000,1290200
CASE-2026-NW-02114,Johor,Building,Rural,Freehold,554,448,25,1206000,180900,8000,1394900
CASE-2026-NW-02115,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,310,272,1,1013000,152000,8000,1173000
CASE-2026-NW-02116,Perak,Building,Rural,Leasehold,2975,1242,24,2452000,367800,8000,2827800
CASE-2026-NW-02117,Negeri Sembilan,Building,Rural,Freehold,715,291,20,785000,117800,8000,910800
CASE-2026-NW-02118,Negeri Sembilan,Agriculture,Rural,Freehold,10570,6702,30,2695000,404200,8000,3107200
CASE-2026-NW-02119,Melaka,Building,Suburban,Freehold,2918,2762,35,6954000,1043100,8000,8005100
CASE-2026-NW-02120,Pahang,Agriculture,Rural,Freehold,18971,6104,1,2799000,419800,8000,3226800
CASE-2026-NW-02121,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,5079,4102,23,3829000,574400,8000,4411400
CASE-2026-NW-02122,Negeri Sembilan,Building,Rural,Leasehold,1015,295,22,736000,110400,8000,854400
CASE-2026-NW-02123,Kelantan,Agriculture,Suburban,Freehold,7797,5991,28,2503000,375400,8000,2886400
CASE-2026-NW-02124,Melaka,Industry,Urban,Leasehold,1095,330,32,768000,115200,8000,891200
CASE-2026-NW-02125,Selangor,Building,Suburban,Freehold,2187,903,3,3951000,592600,8000,4551600
CASE-2026-NW-02126,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Freehold,14422,11590,26,8579000,1286800,8000,9873800
CASE-2026-NW-02127,Johor,Agriculture,Suburban,Freehold,8857,7044,33,3903000,585400,8000,4496400
CASE-2026-NW-02128,Selangor,Agriculture,Suburban,Leasehold,16689,14068,33,9132000,1369800,8000,10509800
CASE-2026-NW-02129,Johor,Agriculture,Rural,Malay Reserve,4295,3845,9,1819000,272800,8000,2099800
CASE-2026-NW-02130,Wilayah Persekutuan Kuala Lumpur,Agriculture,Suburban,Leasehold,18599,16330,22,11353000,1703000,8000,13064000
CASE-2026-NW-02131,Kedah,Industry,Urban,Freehold,5371,1974,11,4923000,738400,8000,5669400
CASE-2026-NW-02132,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,987,268,16,968000,145200,8000,1121200
CASE-2026-NW-02133,Kedah,Agriculture,Urban,Freehold,19137,4461,9,2718000,407700,8000,3133700
CASE-2026-NW-02134,Sarawak,Agriculture,Suburban,Freehold,6585,4835,10,2370000,355500,8000,2733500
CASE-2026-NW-02135,Selangor,Building,Urban,Freehold,2303,1295,38,5270000,790500,8000,6068500
CASE-2026-NW-02136,Pulau Pinang,Building,Urban,Leasehold,1137,744,6,2925000,438800,8000,3371800
CASE-2026-NW-02137,Selangor,Building,Suburban,Leasehold,1994,1359,3,5072000,760800,8000,5840800
CASE-2026-NW-02138,Wilayah Persekutuan Kuala Lumpur,Building,Urban,Freehold,2781,1198,4,6531000,979600,8000,7518600
CASE-2026-NW-02139,Johor,Agriculture,Suburban,Freehold,2451,1240,15,816000,122400,8000,946400
CASE-2026-NW-02140,Negeri Sembilan,Building,Urban,Freehold,2014,1687,33,4638000,695700,8000,5341700
CASE-2026-NW-02141,Wilayah Persekutuan Kuala Lumpur,Industry,Urban,Leasehold,3027,1624,8,5873000,881000,8000,6762000
CASE-2026-NW-02142,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,17464,5431,21,5643000,846400,8000,6497400
CASE-2026-NW-02143,Pulau Pinang,Building,Suburban,Freehold,265,90,37,326000,48900,8000,382900
CASE-2026-NW-02144,Melaka,Agriculture,Suburban,Freehold,11192,3014,6,1763000,264400,8000,2035400
CASE-2026-NW-02145,Pulau Pinang,Agriculture,Rural,Freehold,16956,11145,29,5908000,886200,8000,6802200
CASE-2026-NW-02146,Perak,Building,Suburban,Freehold,970,890,38,1866000,279900,8000,2153900
CASE-2026-NW-02147,Pulau Pinang,Industry,Urban,Freehold,5932,2933,9,10339000,1550800,8000,11897800
CASE-2026-NW-02148,Pulau Pinang,Building,Rural,Leasehold,856,269,12,870000,130500,8000,1008500
CASE-2026-NW-02149,Pahang,Industry,Urban,Freehold,6105,1619,2,4646000,696900,8000,5350900
CASE-2026-NW-02150,Selangor,Building,Urban,Freehold,1856,510,24,2420000,363000,8000,2791000
CASE-2026-NW-02151,Selangor,Agriculture,Urban,Freehold,3737,1151,31,1073000,161000,8000,1242000
CASE-2026-NW-02152,Melaka,Agriculture,Suburban,Malay Reserve,8681,5767,16,3022000,453300,8000,3483300
CASE-2026-NW-02153,Johor,Agriculture,Suburban,Freehold,18053,4495,13,3081000,462200,8000,3551200
CASE-2026-NW-02154,Johor,Building,Urban,Freehold,996,750,29,2660000,399000,8000,3067000
CASE-2026-NW-02155,Melaka,Agriculture,Urban,Leasehold,15081,10004,34,5736000,860400,8000,6604400
CASE-2026-NW-02156,Selangor,Agriculture,Urban,Malay Reserve,16917,12412,29,9151000,1372600,8000,10531600
CASE-2026-NW-02157,Selangor,Building,Urban,Leasehold,511,454,5,1896000,284400,8000,2188400
CASE-2026-NW-02158,Sarawak,Agriculture,Suburban,Leasehold,12511,10802,38,4480000,672000,8000,5160000
CASE-2026-NW-02159,Kelantan,Agriculture,Urban,Malay Reserve,16804,5377,20,2477000,371600,8000,2856600
CASE-2026-NW-02160,Johor,Industry,Suburban,Freehold,5483,2155,20,5405000,810800,8000,6223800
CASE-2026-NW-02161,Kelantan,Agriculture,Suburban,Leasehold,9165,3815,21,1723000,258400,8000,1989400
CASE-2026-NW-02162,Selangor,Agriculture,Urban,Freehold,15291,7148,34,6204000,930600,8000,7142600
CASE-2026-NW-02163,Kedah,Building,Rural,Freehold,872,740,39,1367000,205000,8000,1580000
CASE-2026-NW-02164,Johor,Building,Suburban,Freehold,2974,1121,28,3727000,559000,8000,4294000
CASE-2026-NW-02165,Selangor,Agriculture,Urban,Leasehold,4362,1687,23,1500000,225000,8000,1733000
CASE-2026-NW-02166,Selangor,Agriculture,Urban,Freehold,8727,2960,21,2660000,399000,8000,3067000
CASE-2026-NW-02167,Melaka,Agriculture,Suburban,Leasehold,12186,5386,10,2990000,448500,8000,3446500
CASE-2026-NW-02168,Selangor,Building,Rural,Leasehold,2326,1798,25,5421000,813200,8000,6242200
CASE-2026-NW-02169,Wilayah Persekutuan Putrajaya,Agriculture,Suburban,Leasehold,16791,10326,19,6913000,1037000,8000,7958000
CASE-2026-NW-02170,Pulau Pinang,Building,Urban,Malay Reserve,1330,855,25,3287000,493000,8000,3788000
CASE-2026-NW-02171,Sabah,Agriculture,Suburban,Malay Reserve,15564,11585,37,5030000,754500,8000,5792500
CASE-2026-NW-02172,Johor,Building,Rural,Leasehold,2118,854,30,2127000,319000,8000,2454000
CASE-2026-NW-02173,Pulau Pinang,Agriculture,Urban,Freehold,2431,1462,18,1150000,172500,8000,1330500
CASE-2026-NW-02174,Selangor,Agriculture,Suburban,Leasehold,5839,2758,2,2097000,314600,8000,2419600
CASE-2026-NW-02175,Selangor,Industry,Urban,Freehold,12966,5365,19,17662000,2649300,8000,20319300
CASE-2026-NW-02176,Kedah,Building,Urban,Freehold,829,729,9,2282000,342300,8000,2632300
CASE-2026-NW-02177,Melaka,Building,Urban,Leasehold,1395,569,32,1820000,273000,8000,2101000
CASE-2026-NW-02178,Melaka,Industry,Suburban,Freehold,13951,4421,9,11506000,1725900,8000,13239900
CASE-2026-NW-02179,Kedah,Agriculture,Urban,Freehold,6746,5988,2,3572000,535800,8000,4115800
CASE-2026-NW-02180,Pulau Pinang,Agriculture,Urban,Freehold,13244,4582,13,4158000,623700,8000,4789700
CASE-2026-NW-02181,Pulau Pinang,Building,Urban,Leasehold,1862,593,32,2411000,361600,8000,2780600
CASE-2026-NW-02182,Melaka,Building,Urban,Freehold,2522,2108,4,7179000,1076800,8000,8263800
CASE-2026-NW-02183,Pulau Pinang,Building,Urban,Leasehold,2361,1083,19,4257000,638600,8000,4903600
CASE-2026-NW-02184,Pahang,Agriculture,Suburban,Freehold,3978,1444,6,709000,106400,8000,823400
CASE-2026-NW-02185,Pulau Pinang,Industry,Urban,Leasehold,19453,11910,13,36926000,5538900,8000,42472900
CASE-2026-NW-02186,Selangor,Building,Suburban,Freehold,212,110,18,426000,63900,8000,497900
CASE-2026-NW-02187,Johor,Building,Suburban,Leasehold,2599,843,3,3012000,451800,8000,3471800
CASE-2026-NW-02188,Kedah,Industry,Suburban,Leasehold,10906,4162,23,8858000,1328700,8000,10194700
CASE-2026-NW-02189,Kelantan,Building,Suburban,Leasehold,2857,2653,14,6584000,987600,8000,7579600
CASE-2026-NW-02190,Pulau Pinang,Agriculture,Rural,Freehold,4151,2327,15,1414000,212100,8000,1634100
CASE-2026-NW-02191,Kelantan,Building,Suburban,Freehold,1123,968,4,2645000,396800,8000,3049800
CASE-2026-NW-02192,Selangor,Building,Suburban,Leasehold,1236,341,13,1313000,197000,8000,1518000
CASE-2026-NW-02193,Perak,Agriculture,Urban,Leasehold,16211,4165,12,2545000,381800,8000,2934800
CASE-2026-NW-02194,Terengganu,Agriculture,Suburban,Freehold,15956,8945,35,3998000,599700,8000,4605700
CASE-2026-NW-02195,Negeri Sembilan,Agriculture,Suburban,Freehold,13985,5509,13,3290000,493500,8000,3791500
CASE-2026-NW-02196,Melaka,Agriculture,Rural,Freehold,9287,7762,21,3167000,475000,8000,3650000
CASE-2026-NW-02197,Johor,Agriculture,Urban,Malay Reserve,6202,2783,4,1929000,289400,8000,2226400
CASE-2026-NW-02198,Wilayah Persekutuan Kuala Lumpur,Industry,Rural,Leasehold,24562,11752,36,27666000,4149900,8000,31823900
CASE-2026-NW-02199,Terengganu,Agriculture,Suburban,Freehold,11430,7617,33,3425000,513800,8000,3946800
CASE-2026-NW-02200,Selangor,Building,Urban,Freehold,1428,901,7,3869000,580400,8000,4457400
CASE-2026-NW-02201,Perak,Building,Rural,Freehold,196,146,4,392000,58800,8000,458800
CASE-2026-NW-02202,Wilayah Persekutuan Kuala Lumpur,Building,Suburban,Leasehold,2013,610,4,2831000,424600,8000,3263600
CASE-2026-NW-02203,Pahang,Agriculture,Urban,Leasehold,12906,10861,9,6163000,924400,8000,7095400
CASE-2026-NW-02204,Wilayah Persekutuan Kuala Lumpur,Agriculture,Urban,Freehold,2462,2042,3,1810000,271500,8000,2089500
CASE-2026-NW-02205,Terengganu,Building,Rural,Leasehold,2740,878,15,1971000,295600,8000,2274600
CASE-2026-NW-02206,Selangor,Agriculture,Rural,Freehold,17274,7065,26,4338000,650700,8000,4996700
CASE-2026-NW-02207,Johor,Agriculture,Rural,Leasehold,15311,13487,37,5632000,844800,8000,6484800
CASE-2026-NW-02208,Pulau Pinang,Building,Suburban,Malay Reserve,1087,884,8,3251000,487600,8000,3746600
CASE-2026-NW-02209,Melaka,Building,Rural,Freehold,652,299,6,777000,116600,8000,901600
CASE-2026-NW-02210,Selangor,Industry,Rural,Leasehold,18360,8309,31,17993000,2699000,8000,20700000
CASE-2026-NW-02211,Johor,Agriculture,Suburban,Freehold,7284,6514,2,3661000,549200,8000,4218200
CASE-2026-NW-02212,Negeri Sembilan,Agriculture,Rural,Leasehold,17847,14256,39,5054000,758100,8000,5820100
CASE-2026-NW-02213,Johor,Building,Rural,Malay Reserve,1055,866,8,2407000,361000,8000,2776000
CASE-2026-NW-02214,Selangor,Building,Suburban,Leasehold,2727,1049,37,3712000,556800,8000,4276800
CASE-2026-NW-02215,Melaka,Building,Suburban,Freehold,1232,819,22,2486000,372900,8000,2866900
CASE-2026-NW-02216,Melaka,Agriculture,Rural,Malay Reserve,8725,7665,3,2925000,438800,8000,3371800
CASE-2026-NW-02217,Wilayah Persekutuan Kuala Lumpur,Building,Rural,Leasehold,1655,433,4,1562000,234300,8000,1804300
CASE-2026-NW-02218,Perak,Agriculture,Urban,Freehold,8351,3223,14,2005000,300800,8000,2313800
CASE-2026-NW-02219,Johor,Agriculture,Suburban,Leasehold,14484,3361,9,2356000,353400,8000,2717400
CASE-2026-NW-02220,Melaka,Agriculture,Urban,Leasehold,12250,10617,37,5863000,879400,8000,6750400
CASE-2026-NW-02221,Terengganu,Building,Rural,Leasehold,484,162,28,366000,54900,8000,428900
CASE-2026-NW-02222,Terengganu,Building,Suburban,Malay Reserve,1729,745,29,1853000,278000,8000,2139000
CASE-2026-NW-02223,Kedah,Agriculture,Urban,Freehold,7846,5454,24,2966000,444900,8000,3418900
CASE-2026-NW-02224,Melaka,Building,Suburban,Freehold,2162,1708,38,4478000,671700,8000,5157700
CASE-2026-NW-02225,Melaka,Agriculture,Rural,Leasehold,19936,12660,27,5342000,801300,8000,6151300
CASE-2026-NW-02226,Terengganu,Agriculture,Suburban,Freehold,16251,3777,11,1842000,276300,8000,2126300
CASE-2026-NW-02227,Pulau Pinang,Agriculture,Urban,Leasehold,14990,9834,23,7765000,1164800,8000,8937800
CASE-2026-NW-02228,Melaka,Building,Urban,Freehold,1838,1512,27,4842000,726300,8000,5576300
CASE-2026-NW-02229,Terengganu,Industry,Suburban,Malay Reserve,11117,6439,25,12239000,1835800,8000,14082800
CASE-2026-NW-02230,Pahang,Building,Suburban,Leasehold,1546,554,17,1658000,248700,8000,1914700
CASE-2026-NW-02231,Pahang,Industry,Urban,Leasehold,19638,16161,22,33155000,4973200,8000,38136200
CASE-2026-NW-02232,Selangor,Agriculture,Urban,Freehold,10709,2406,9,2449000,367400,8000,2824400
CASE-2026-NW-02233,Johor,Agriculture,Suburban,Leasehold,5380,3677,29,1935000,290200,8000,2233200
CASE-2026-NW-02234,Terengganu,Agriculture,Suburban,Freehold,4242,2576,21,1255000,188200,8000,1451200
CASE-2026-NW-02235,Kelantan,Building,Urban,Freehold,2971,1487,2,4988000,748200,8000,5744200
CASE-2026-NW-02236,Johor,Building,Urban,Freehold,580,166,1,737000,110600,8000,855600
CASE-2026-NW-02237,Kelantan,Building,Suburban,Leasehold,1043,556,20,1444000,216600,8000,1668600
CASE-2026-NW-02238,Negeri Sembilan,Agriculture,Urban,Leasehold,2868,1135,32,716000,107400,8000,831400
CASE-2026-NW-02239,Johor,Industry,Urban,Leasehold,19579,17844,18,44316000,6647400,8000,50971400
CASE-2026-NW-02240,Kedah,Agriculture,Urban,Freehold,14970,7077,26,3970000,595500,8000,4573500
CASE-2026-NW-02241,Johor,Agriculture,Rural,Freehold,19729,8711,32,4525000,678800,8000,5211800
CASE-2026-NW-02242,Selangor,Agriculture,Rural,Freehold,4314,1749,10,1097000,164600,8000,1269600
CASE-2026-NW-02243,Terengganu,Agriculture,Urban,Freehold,4542,3585,27,1882000,282300,8000,2172300
CASE-2026-NW-02244,Selangor,Building,Suburban,Leasehold,341,279,12,974000,146100,8000,1128100
CASE-2026-NW-02245,Pahang,Building,Rural,Leasehold,478,315,13,714000,107100,8000,829100
CASE-2026-NW-02246,Perak,Agriculture,Suburban,Freehold,15664,6503,1,3307000,496000,8000,3811000
CASE-2026-NW-02247,Wilayah Persekutuan Kuala Lumpur,Agriculture,Rural,Freehold,9053,5795,15,3616000,542400,8000,4166400
CASE-2026-NW-02248,Pulau Pinang,Industry,Suburban,Freehold,4973,3308,27,8458000,1268700,8000,9734700
CASE-2026-NW-02249,Pulau Pinang,Industry,Urban,Leasehold,9608,6630,27,18303000,2745400,8000,21056400
CASE-2026-NW-02250,Negeri Sembilan,Agriculture,Suburban,Leasehold,3854,2887,36,1351000,202600,8000,1561600
CASE-2026-NW-02251,Negeri Sembilan,Agriculture,Suburban,Leasehold,3515,3134,2,1677000,251600,8000,1936600
CASE-2026-NW-02252,Selangor,Agriculture,Suburban,Malay Reserve,3675,2674,33,1632000,244800,8000,1884800
CASE-2026-NW-02253,Pulau Pinang,Building,Urban,Freehold,1650,450,14,2005000,300800,8000,2313800
CASE-2026-NW-02254,Negeri Sembilan,Building,Urban,Leasehold,346,142,14,463000,69400,8000,540400
CASE-2026-NW-02255,Pulau Pinang,Agriculture,Suburban,Freehold,2382,537,25,390000,58500,8000,456500
CASE-2026-NW-02256,Melaka,Agriculture,Rural,Leasehold,18790,12225,7,5593000,839000,8000,6440000
